892a1008c17ffff,735
892a1008c1bffff,96
892a1008c23ffff,1784
892a1008c27ffff,1812
892a1008c2bffff,2782
892a1008c2fffff,2288
892a1008c33ffff,840
892a1008c37ffff,1331
892a1008c3bffff,2760
892a1008c63ffff,8
892a1008c67ffff,168
892a1008c77ffff,196
892a1008c83ffff,1135
892a1008c87ffff,160
892a1008c8bffff,543
892a1008c8fffff,1831
892a1008c93ffff,1690
892a1008c97ffff,376
892a1008c9bffff,312
892a1008ca3ffff,240
892a1008ca7ffff,366
892a1008cabffff,385
892a1008cafffff,1648
892a1008cb3ffff,459
892a1008cb7ffff,576
892a1008cbbffff,192
892a1008d03ffff,401
892a1008d07ffff,768
892a1008d0bffff,1072
892a1008d0fffff,484
892a1008d13ffff,336
892a1008d17ffff,2052
892a1008d1bffff,1155
892a1008d23ffff,2009
892a1008d27ffff,476
892a1008d2bffff,2700
892a1008d2fffff,2753
892a1008d33ffff,2486
892a1008d37ffff,296
892a1008d3bffff,2078
892a1008d43ffff,1712
892a1008d47ffff,820
892a1008d4bffff,4878
892a1008d4fffff,1052
892a1008d53ffff,2027
892a1008d57ffff,1349
892a1008d5bffff,2251
892a1008d63ffff,2073
892a1008d67ffff,1315
892a1008d6fffff,4247
892a1008d73ffff,1355
892a1008d77ffff,575
892a1008d83ffff,1318
892a1008d87ffff,1246
892a1008d8bffff,1540
892a1008d8fffff,1214
892a1008d93ffff,144
892a1008d97ffff,52
892a1008d9bffff,410
892a1008da3ffff,1494
892a1008da7ffff,20
892a1008dabffff,1680
892a1008dafffff,176
892a1008db3ffff,72
892a1008db7ffff,52
892a1008dbbffff,1392
892a1008dc3ffff,500
892a1008dc7ffff,697
892a1008dcbffff,768
892a1008dcfffff,680
892a1008dd3ffff,1747
892a1008dd7ffff,773
892a1008ddbffff,860
892a100a107ffff,28
892a100a117ffff,4
892a100a12bffff,4
892a100a13bffff,24
892a100a163ffff,20
892a100a167ffff,68
892a100a16bffff,16
892a100a16fffff,288
892a100a177ffff,179
892a100a187ffff,24
892a100a18fffff,4
892a100a1b3ffff,4
892a100a1bbffff,64
892a100aa03ffff,488
892a100aa07ffff,688
892a100aa0bffff,20
892a100aa0fffff,8
892a100aa13ffff,392
892a100aa17ffff,396
892a100aa1bffff,12
892a100aa23ffff,112
892a100aa27ffff,252
892a100aa2bffff,1142
892a100aa2fffff,520
892a100aa33ffff,82
892a100aa37ffff,96
892a100aa3bffff,716
892a100aa67ffff,16
892a100aa77ffff,368
892a100aa83ffff,392
892a100aa8bffff,808
892a100aa8fffff,392
892a100aa93ffff,28
892a100aa97ffff,12
892a100aa9bffff,268
892a100aaa3ffff,4
892a100aaabffff,92
892a100aaafffff,40
892a100aabbffff,8
892a100aac7ffff,8
892a100aad7ffff,28
892a100ab0bffff,24
892a100ab0fffff,4
892a100ab43ffff,271
892a100ab47ffff,328
892a100ab4bffff,384
892a100ab4fffff,400
892a100ab53ffff,296
892a100ab57ffff,198
892a100ab5bffff,410
892a100ab63ffff,831
892a100ab67ffff,84
892a100ab6bffff,428
892a100ab6fffff,438
892a100ab73ffff,396
892a100ab77ffff,27
892a100ab7bffff,576
892a100abcbffff,96
892a100abdbffff,12
892a100ae03ffff,84
892a100ae07ffff,24
892a100ae0bffff,124
892a100ae0fffff,122
892a100ae13ffff,32
892a100ae17ffff,8
892a100ae1bffff,108
892a100ae23ffff,24
892a100ae2bffff,56
892a100ae2fffff,4
892a100ae3bffff,52
892a100ae47ffff,8
892a100ae57ffff,8
892a100ae63ffff,164
892a100ae67ffff,368
892a100ae6bffff,12
892a100ae6fffff,28
892a100ae73ffff,280
892a100ae77ffff,336
892a100ae7bffff,44
892a100ae83ffff,8
892a100ae8bffff,16
892a100ae93ffff,4
892a100ae97ffff,4
892a100ae9bffff,36
892a100aec7ffff,52
892a100aed3ffff,12
892a100aed7ffff,16
892a100d043ffff,72
892a100d04bffff,13164
892a100d04fffff,1020
892a100d053ffff,48
892a100d05bffff,3842
892a100d0dbffff,468
892a100d203ffff,27148
892a100d207ffff,29061
892a100d20bffff,27185
892a100d20fffff,24933
892a100d213ffff,30828
892a100d217ffff,31217
892a100d21bffff,35142
892a100d223ffff,19645
892a100d227ffff,24514
892a100d22bffff,31289
892a100d22fffff,23789
892a100d233ffff,18637
892a100d237ffff,9549
892a100d23bffff,28369
892a100d243ffff,15547
892a100d247ffff,21920
892a100d24bffff,6978
892a100d24fffff,13930
892a100d253ffff,10820
892a100d257ffff,27963
892a100d25bffff,11672
892a100d263ffff,15964
892a100d267ffff,15917
892a100d26bffff,17419
892a100d26fffff,18744
892a100d273ffff,25249
892a100d277ffff,26988
892a100d27bffff,16648
892a100d283ffff,25381
892a100d287ffff,26129
892a100d28bffff,37593
892a100d28fffff,25515
892a100d293ffff,36646
892a100d297ffff,22018
892a100d29bffff,22391
892a100d2a3ffff,6131
892a100d2a7ffff,1752
892a100d2abffff,26293
892a100d2afffff,10508
892a100d2b3ffff,10270
892a100d2b7ffff,452
892a100d2bbffff,22007
892a100d2c3ffff,92701
892a100d2c7ffff,31862
892a100d2cbffff,26788
892a100d2cfffff,27973
892a100d2d3ffff,25050
892a100d2d7ffff,27447
892a100d2dbffff,54050
892a100d303ffff,20
892a100d30bffff,348
892a100d30fffff,35
892a100d31bffff,20
892a100d32bffff,20
892a100d343ffff,10585
892a100d347ffff,4664
892a100d34bffff,14209
892a100d34fffff,10111
892a100d353ffff,12748
892a100d357ffff,6893
892a100d35bffff,13254
892a100d363ffff,64
892a100d367ffff,92
892a100d36bffff,3136
892a100d36fffff,686
892a100d373ffff,1768
892a100d377ffff,488
892a100d37bffff,6200
892a100d3c3ffff,2212
892a100d3c7ffff,12
892a100d3cfffff,5606
892a100d3dbffff,4607
892a100d443ffff,13649
892a100d44bffff,16000
892a100d44fffff,2616
892a100d453ffff,22106
892a100d45bffff,20654
892a100d4c3ffff,192
892a100d4cbffff,10012
892a100d4d3ffff,24
892a100d4dbffff,17438
892a100d603ffff,35456
892a100d607ffff,47047
892a100d60bffff,25843
892a100d60fffff,32737
892a100d613ffff,42071
892a100d617ffff,38924
892a100d61bffff,48313
892a100d623ffff,19743
892a100d627ffff,4839
892a100d62bffff,30179
892a100d62fffff,29585
892a100d633ffff,32627
892a100d637ffff,6906
892a100d63bffff,40506
892a100d643ffff,45472
892a100d647ffff,32120
892a100d64bffff,13540
892a100d64fffff,43318
892a100d653ffff,46819
892a100d657ffff,34714
892a100d65bffff,16761
892a100d663ffff,21408
892a100d667ffff,56388
892a100d66bffff,32858
892a100d66fffff,14470
892a100d673ffff,16260
892a100d677ffff,42070
892a100d67bffff,37238
892a100d683ffff,23806
892a100d687ffff,17806
892a100d68bffff,20057
892a100d68fffff,31104
892a100d693ffff,25742
892a100d697ffff,14603
892a100d69bffff,15350
892a100d6a3ffff,10831
892a100d6a7ffff,4972
892a100d6abffff,24592
892a100d6afffff,15932
892a100d6b3ffff,16031
892a100d6b7ffff,2990
892a100d6bbffff,24157
892a100d6c7ffff,12287
892a100d6cbffff,21017
892a100d6cfffff,24811
892a100d6d7ffff,4248
892a100d6dbffff,5806
892a100f213ffff,8
892a100f21bffff,4
892a100f24bffff,1380
892a100f24fffff,128
892a100f253ffff,28
892a100f25bffff,736
892a100f2c3ffff,4
892a100f2c7ffff,12
892a100f2cbffff,12
892a100f60fffff,8
892a100f647ffff,40
892a100f64bffff,38
892a100f64fffff,4
892a100f663ffff,68
892a100f66fffff,80
892a100f673ffff,56
892a100f677ffff,8
892a1072127ffff,20
892a1072137ffff,1076
892a1072183ffff,2683
892a1072187ffff,18193
892a1072193ffff,4771
892a1072197ffff,12932
892a10721a3ffff,15157
892a10721a7ffff,13328
892a10721abffff,2430
892a10721afffff,5830
892a10721b3ffff,40198
892a10721b7ffff,23678
892a10721bbffff,14724
892a1072503ffff,7004
892a1072507ffff,7485
892a107250fffff,368
892a1072513ffff,3989
892a1072517ffff,8537
892a1072523ffff,2936
892a1072527ffff,5186
892a107252bffff,13242
892a107252fffff,17083
892a1072533ffff,5596
892a1072537ffff,6402
892a107253bffff,2304
892a1072567ffff,696
892a1072577ffff,132
892a1072583ffff,6319
892a1072587ffff,8444
892a107258bffff,2400
892a107258fffff,8081
892a1072593ffff,5384
892a1072597ffff,7397
892a107259bffff,1722
892a10725a3ffff,17302
892a10725a7ffff,52675
892a10725abffff,9359
892a10725afffff,8457
892a10725b3ffff,15422
892a10725b7ffff,32068
892a10725bbffff,15358
892a1072803ffff,7191
892a1072807ffff,6063
892a1072813ffff,5821
892a1072817ffff,7920
892a107281bffff,3047
892a1072883ffff,4183
892a1072887ffff,14871
892a107288bffff,8475
892a107288fffff,7094
892a1072893ffff,5253
892a1072897ffff,2799
892a107289bffff,13340
892a10728abffff,1107
892a10728b3ffff,740
892a10728bbffff,15572
892a10728c7ffff,9182
892a10728d3ffff,14457
892a10728d7ffff,10842
892a1072c03ffff,12467
892a1072c07ffff,14351
892a1072c0bffff,9889
892a1072c0fffff,10475
892a1072c13ffff,16134
892a1072c17ffff,25138
892a1072c1bffff,17928
892a1072c23ffff,828
892a1072c27ffff,2651
892a1072c2bffff,6231
892a1072c2fffff,236
892a1072c33ffff,7240
892a1072c37ffff,2243
892a1072c3bffff,8111
892a1072c43ffff,224
892a1072c47ffff,4463
892a1072c53ffff,1088
892a1072c57ffff,6342
892a1072c63ffff,8944
892a1072c67ffff,15443
892a1072c6bffff,7280
892a1072c6fffff,18392
892a1072c73ffff,15767
892a1072c77ffff,11425
892a1072c7bffff,2151
892a1072c83ffff,13639
892a1072c87ffff,21017
892a1072c8bffff,9570
892a1072c8fffff,26263
892a1072c93ffff,23154
892a1072c97ffff,24235
892a1072c9bffff,8637
892a1072ca3ffff,11289
892a1072ca7ffff,15341
892a1072cabffff,14302
892a1072cafffff,5395
892a1072cb3ffff,14881
892a1072cb7ffff,21893
892a1072cbbffff,12108
892a1072cc3ffff,8786
892a1072cc7ffff,21088
892a1072ccbffff,10902
892a1072ccfffff,11892
892a1072cd3ffff,24631
892a1072cd7ffff,24544
892a1072cdbffff,18300
892a1072d43ffff,8
892a1072d4bffff,504
892a1072d53ffff,132
892a1072d5bffff,434
892a1072d8bffff,36
892a1072d93ffff,132
892a1072d9bffff,328
892a1072dc3ffff,252
892a1072dc7ffff,312
892a1072dcbffff,1487
892a1072dcfffff,144
892a1072dd3ffff,560
892a1072dd7ffff,100
892a1072ddbffff,4776
